2010-05-08 08:26:21	HTTP=200	OK		ID=157458	$10		factory mf $10 (10) + @2
2010-05-08 08:26:26	HTTP=200	OK		ID=157458	$10		factory mf $10 (10) + @2
2010-05-08 09:07:14	HTTP=200	OK		ID=229404	$3		factory mf $3 (3) + @0
2010-05-08 09:12:48	HTTP=200	OK		ID=120459	$43		factory mf $43 (43) + @11
2010-05-08 09:13:16	HTTP=200	OK		ID=120459	$43		factory mf $43 (43) + @11
2010-05-08 09:37:23	HTTP=200	OK		ID=26564	$2		factory mf $2 (2) + @13
2010-05-08 09:39:33	HTTP=200	OK		ID=182436	$3		factory mf $3 (3) + @0
2010-05-08 09:39:47	HTTP=200	OK		ID=182436	$3		factory mf $3 (3) + @0
2010-05-08 09:48:24	HTTP=200	OK		ID=240243	$12		factory mf $12 (12) + @3
2010-05-08 09:50:08	HTTP=200	OK		ID=228619	$3		factory mf $3 (3) + @0
2010-05-08 09:50:25	HTTP=200	OK		ID=228619	$3		factory mf $3 (3) + @0
2010-05-08 09:50:36	HTTP=200	OK		ID=228619	$3		factory mf $3 (3) + @0
2010-05-08 09:50:41	HTTP=200	OK		ID=240243	$12		factory mf $12 (12) + @3
2010-05-08 09:50:53	HTTP=200	OK		ID=240243	$12		factory mf $12 (12) + @3
2010-05-08 10:04:45	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:04:51	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:04:56	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:05:24	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:05:27	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:05:57	HTTP=200	OK		ID=183926	$3		factory mf $3 (3) + @0
2010-05-08 10:07:27	HTTP=200	OK		ID=110343	$6		factory mf $6 (6) + @9
2010-05-08 10:14:49	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:15:30	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:16:38	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:16:51	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:17:07	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:19:15	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:19:40	HTTP=200	OK		ID=132183	$3		factory mf $3 (3) + @0
2010-05-08 10:19:47	HTTP=200	OK		ID=132183	$3		factory mf $3 (3) + @0
2010-05-08 10:20:12	HTTP=200	OK		ID=132183	$3		factory mf $3 (3) + @0
2010-05-08 10:21:28	HTTP=200	OK		ID=132183	$2		factory mf $2 (2) + @1
2010-05-08 10:23:45	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:25:27	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:25:32	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:25:35	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:26:01	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:26:05	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:26:25	HTTP=200	OK		ID=141193	$6		factory mf $6 (6) + @4
2010-05-08 10:26:32	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:26:38	HTTP=200	OK		ID=141193	$6		factory mf $6 (6) + @4
2010-05-08 10:27:09	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:27:13	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:28:33	HTTP=200	OK		ID=132183	$2		factory mf $2 (2) + @1
2010-05-08 10:29:46	HTTP=200	OK		ID=207715	$1		factory mf $1 (1) + @2
2010-05-08 10:30:19	HTTP=200	OK		ID=207715	$1		factory mf $1 (1) + @2
2010-05-08 10:30:30	HTTP=200	OK		ID=207715	$1		factory mf $1 (1) + @2
2010-05-08 10:31:41	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 10:40:06	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:41:22	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:47:51	HTTP=200	OK		ID=213238	$3		factory mf $3 (3) + @1
2010-05-08 10:48:05	HTTP=200	OK		ID=96738	$4		factory mf $4 (4) + @15
2010-05-08 10:49:48	HTTP=200	OK		ID=110756	$1		factory mf $1 (1) + @7
2010-05-08 10:51:33	HTTP=200	OK		ID=143727	$24		factory mf $24 (24) + @0
2010-05-08 10:52:00	HTTP=200	OK		ID=213238	$4		factory mf $4 (4) + @1
2010-05-08 10:52:33	HTTP=200	OK		ID=159237	$3		factory mf $3 (3) + @0
2010-05-08 10:55:06	HTTP=200	OK		ID=143727	$24		factory mf $24 (24) + @0
2010-05-08 11:01:05	HTTP=200	OK		ID=96738	$2		factory mf $2 (2) + @1
2010-05-08 11:07:08	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:11	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:16	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:19	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:23	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:36	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:07:59	HTTP=200	OK		ID=283220	$2		factory mf $2 (2) + @1
2010-05-08 11:08:48	HTTP=200	OK		ID=230162	$5		factory mf $5 (5) + @4
2010-05-08 11:13:40	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:13:44	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:13:47	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:13:50	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:17:56	HTTP=200	OK		ID=94981	$1		factory mf $1 (1) + @6
2010-05-08 11:22:17	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:25	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:29	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:33	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:39	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:45	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:22:50	HTTP=200	OK		ID=210274	$2		factory mf $2 (2) + @1
2010-05-08 11:39:38	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:39:41	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:39:45	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:40:10	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:40:24	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:40:50	HTTP=200	OK		ID=261882	$3		factory mf $3 (3) + @0
2010-05-08 11:45:36	HTTP=200	OK		ID=84442	$3		factory mf $3 (3) + @0
2010-05-08 12:01:39	HTTP=200	OK		ID=261882	$1		factory mf $1 (1) + @2
2010-05-08 12:01:43	HTTP=200	OK		ID=139423	$15		factory mf $15 (15) + @4
2010-05-08 12:01:50	HTTP=200	OK		ID=139423	$15		factory mf $15 (15) + @4
2010-05-08 12:02:30	HTTP=200	OK		ID=139423	$50		factory mf $50 (50) + @4
2010-05-08 12:17:12	HTTP=200	OK		ID=179668	$2		factory mf $2 (2) + @1
2010-05-08 12:38:40	HTTP=200	OK		ID=96738	$1		factory mf $1 (1) + @2
2010-05-08 12:42:11	HTTP=200	OK		ID=189837	$1		factory mf $1 (1) + @2
2010-05-08 12:51:37	HTTP=200	OK		ID=116853	$8		factory mf $8 (8) + @1
2010-05-08 12:51:42	HTTP=200	OK		ID=116853	$8		factory mf $8 (8) + @1
2010-05-08 12:51:47	HTTP=200	OK		ID=116853	$8		factory mf $8 (8) + @1
2010-05-08 12:51:55	HTTP=200	OK		ID=116853	$8		factory mf $8 (8) + @1
2010-05-08 13:05:42	HTTP=200	OK		ID=112048	$3		factory mf $3 (3) + @12
2010-05-08 13:05:46	HTTP=200	OK		ID=112048	$3		factory mf $3 (3) + @12
2010-05-08 13:09:52	HTTP=200	OK		ID=116853	$8		factory mf $8 (8) + @1
2010-05-08 13:34:03	HTTP=200	OK		ID=109691	$3		factory mf $3 (3) + @4
2010-05-08 13:59:58	HTTP=200	OK		ID=21994	$3		factory mf $3 (3) + @0
2010-05-08 14:00:04	HTTP=200	OK		ID=21994	$3		factory mf $3 (3) + @0
2010-05-08 14:00:15	HTTP=200	OK		ID=21994	$3		factory mf $3 (3) + @0
2010-05-08 14:00:51	HTTP=200	OK		ID=21994	$3		factory mf $3 (3) + @0
2010-05-08 14:03:25	HTTP=200	OK		ID=21994	$3		factory mf $3 (3) + @0
2010-05-08 14:12:23	HTTP=200	OK		ID=228619	$3		factory mf $3 (3) + @0
2010-05-08 14:13:30	HTTP=200	OK		ID=255969	$3		factory mf $3 (3) + @0
2010-05-08 14:13:50	HTTP=200	OK		ID=255969	$3		factory mf $3 (3) + @0
2010-05-08 14:17:12	HTTP=200	OK		ID=169765	$1		factory mf $1 (1) + @4
2010-05-08 14:17:17	HTTP=200	OK		ID=169765	$6		factory mf $6 (6) + @0
2010-05-08 14:17:22	HTTP=200	OK		ID=175643	$3		factory mf $3 (3) + @2
2010-05-08 14:17:24	HTTP=200	OK		ID=169765	$7		factory mf $7 (7) + @0
2010-05-08 14:23:04	HTTP=200	OK		ID=91887	$4		factory mf $4 (4) + @3
2010-05-08 14:23:11	HTTP=200	OK		ID=91887	$8		factory mf $8 (8) + @0
2010-05-08 14:23:16	HTTP=200	OK		ID=91887	$9		factory mf $9 (9) + @0
2010-05-08 14:23:26	HTTP=200	OK		ID=91887	$10		factory mf $10 (10) + @0
2010-05-08 14:24:55	HTTP=200	OK		ID=91887	$5		factory mf $5 (5) + @0
2010-05-08 14:24:58	HTTP=200	OK		ID=91887	$6		factory mf $6 (6) + @0
2010-05-08 14:25:01	HTTP=200	OK		ID=91887	$7		factory mf $7 (7) + @0
2010-05-08 14:25:17	HTTP=200	OK		ID=91887	$8		factory mf $8 (8) + @0
2010-05-08 14:25:24	HTTP=200	OK		ID=91887	$9		factory mf $9 (9) + @0
2010-05-08 14:25:30	HTTP=200	OK		ID=91887	$10		factory mf $10 (10) + @0
2010-05-08 14:25:46	HTTP=200	OK		ID=91887	$4		factory mf $4 (4) + @0
2010-05-08 14:25:55	HTTP=200	OK		ID=91887	$5		factory mf $5 (5) + @0
2010-05-08 14:26:00	HTTP=200	OK		ID=91887	$6		factory mf $6 (6) + @0
2010-05-08 14:26:03	HTTP=200	OK		ID=91887	$7		factory mf $7 (7) + @0
2010-05-08 14:26:09	HTTP=200	OK		ID=91887	$8		factory mf $8 (8) + @0
2010-05-08 14:26:13	HTTP=200	OK		ID=91887	$9		factory mf $9 (9) + @0
2010-05-08 14:26:17	HTTP=200	OK		ID=91887	$10		factory mf $10 (10) + @0
2010-05-08 14:27:12	HTTP=200	OK		ID=91887	$7		factory mf $7 (7) + @0
2010-05-08 14:27:20	HTTP=200	OK		ID=91887	$8		factory mf $8 (8) + @0
2010-05-08 14:43:29	HTTP=200	OK		ID=125326	$2		factory mf $2 (2) + @8
2010-05-08 14:44:24	HTTP=200	OK		ID=97160	$1		factory mf $1 (1) + @2
2010-05-08 14:46:38	HTTP=200	OK		ID=172565	$4		factory mf $4 (4) + @4
2010-05-08 14:46:41	HTTP=200	OK		ID=172565	$9		factory mf $9 (9) + @0
2010-05-08 14:46:49	HTTP=200	OK		ID=172565	$8		factory mf $8 (8) + @0
2010-05-08 14:46:52	HTTP=200	OK		ID=172565	$9		factory mf $9 (9) + @0
2010-05-08 14:47:02	HTTP=200	OK		ID=172565	$8		factory mf $8 (8) + @0
2010-05-08 14:47:08	HTTP=200	OK		ID=172565	$9		factory mf $9 (9) + @0
2010-05-08 14:47:16	HTTP=200	OK		ID=172565	$8		factory mf $8 (8) + @0
2010-05-08 14:47:18	HTTP=200	OK		ID=172565	$9		factory mf $9 (9) + @0
2010-05-08 14:47:36	HTTP=200	OK		ID=172565	$8		factory mf $8 (8) + @0
2010-05-08 14:47:38	HTTP=200	OK		ID=172565	$9		factory mf $9 (9) + @0
2010-05-08 14:47:49	HTTP=200	OK		ID=172565	$10		factory mf $10 (10) + @0
2010-05-08 14:47:53	HTTP=200	OK		ID=172565	$12		factory mf $12 (12) + @0
2010-05-08 14:48:28	HTTP=200	OK		ID=26564	$10		factory mf $10 (10) + @0
2010-05-08 14:48:33	HTTP=200	OK		ID=26564	$12		factory mf $12 (12) + @0
2010-05-08 14:48:36	HTTP=200	OK		ID=26564	$15		factory mf $15 (15) + @0
2010-05-08 14:49:52	HTTP=200	OK		ID=26564	$12		factory mf $12 (12) + @0
2010-05-08 14:50:06	HTTP=200	OK		ID=26564	$15		factory mf $15 (15) + @0
2010-05-08 14:50:20	HTTP=200	OK		ID=26564	$12		factory mf $12 (12) + @0
2010-05-08 14:50:23	HTTP=200	OK		ID=26564	$15		factory mf $15 (15) + @0
2010-05-08 14:50:38	HTTP=200	OK		ID=26564	$19		factory mf $19 (19) + @0
2010-05-08 14:50:43	HTTP=200	OK		ID=26564	$24		factory mf $24 (24) + @0
2010-05-08 14:50:55	HTTP=200	OK		ID=26564	$30		factory mf $30 (30) + @0
2010-05-08 14:51:12	HTTP=200	OK		ID=26564	$15		factory mf $15 (15) + @0
2010-05-08 15:18:40	HTTP=200	OK		ID=1498		$4		factory mf $4 (4) + @1
2010-05-08 15:18:51	HTTP=200	OK		ID=207715	$3		factory mf $3 (3) + @1
2010-05-08 15:18:56	HTTP=200	OK		ID=1498		$6		factory mf $6 (6) + @0
2010-05-08 15:20:27	HTTP=200	OK		ID=1498		$7		factory mf $7 (7) + @0
2010-05-08 15:20:56	HTTP=200	OK		ID=1498		$8		factory mf $8 (8) + @0
2010-05-08 15:21:19	HTTP=200	OK		ID=207715	$3		factory mf $3 (3) + @0
2010-05-08 15:21:37	HTTP=200	OK		ID=1498		$15		factory mf $15 (15) + @0
2010-05-08 15:21:38	HTTP=200	OK		ID=207715	$4		factory mf $4 (4) + @0
2010-05-08 15:22:38	HTTP=200	OK		ID=1498		$19		factory mf $19 (19) + @0
2010-05-08 15:22:55	HTTP=200	OK		ID=207715	$5		factory mf $5 (5) + @0
2010-05-08 15:23:15	HTTP=200	OK		ID=207715	$6		factory mf $6 (6) + @0
2010-05-08 15:28:09	HTTP=200	OK		ID=1498		$7		factory mf $7 (7) + @0
2010-05-08 15:28:26	HTTP=200	OK		ID=1498		$8		factory mf $8 (8) + @0
2010-05-08 15:28:51	HTTP=200	OK		ID=1498		$9		factory mf $9 (9) + @0
2010-05-08 15:30:04	HTTP=200	OK		ID=1498		$3		factory mf $3 (3) + @0
2010-05-08 15:30:23	HTTP=200	OK		ID=1498		$4		factory mf $4 (4) + @0
2010-05-08 15:30:50	HTTP=200	OK		ID=96928	$1		factory mf $1 (1) + @11
2010-05-08 15:33:51	HTTP=200	OK		ID=141193	$7		factory mf $7 (7) + @5
2010-05-08 15:34:02	HTTP=200	OK		ID=141193	$15		factory mf $15 (15) + @0
2010-05-08 15:34:23	HTTP=200	OK		ID=141193	$10		factory mf $10 (10) + @0
2010-05-08 15:34:36	HTTP=200	OK		ID=141193	$12		factory mf $12 (12) + @0
2010-05-08 15:34:46	HTTP=200	OK		ID=141193	$15		factory mf $15 (15) + @0
2010-05-08 15:35:55	HTTP=200	OK		ID=96738	$1		factory mf $1 (1) + @2
2010-05-08 15:36:01	HTTP=200	OK		ID=96738	$4		factory mf $4 (4) + @0
2010-05-08 15:36:06	HTTP=200	OK		ID=96738	$5		factory mf $5 (5) + @0
2010-05-08 15:36:09	HTTP=200	OK		ID=96738	$6		factory mf $6 (6) + @0
2010-05-08 15:36:13	HTTP=200	OK		ID=96738	$7		factory mf $7 (7) + @0
2010-05-08 15:36:17	HTTP=200	OK		ID=96738	$8		factory mf $8 (8) + @0
2010-05-08 15:37:43	HTTP=200	OK		ID=61159	$3		factory mf $3 (3) + @4
2010-05-08 15:37:51	HTTP=200	OK		ID=61159	$8		factory mf $8 (8) + @0
2010-05-08 15:37:58	HTTP=200	OK		ID=61159	$9		factory mf $9 (9) + @0
2010-05-08 15:38:03	HTTP=200	OK		ID=61159	$10		factory mf $10 (10) + @0
2010-05-08 15:38:24	HTTP=200	OK		ID=61159	$8		factory mf $8 (8) + @0
2010-05-08 15:38:27	HTTP=200	OK		ID=61159	$9		factory mf $9 (9) + @0
2010-05-08 15:38:30	HTTP=200	OK		ID=61159	$10		factory mf $10 (10) + @0
2010-05-08 15:39:02	HTTP=200	OK		ID=141193	$8		factory mf $8 (8) + @0
2010-05-08 15:41:57	HTTP=200	OK		ID=61159	$8		factory mf $8 (8) + @0
2010-05-08 15:42:02	HTTP=200	OK		ID=61159	$9		factory mf $9 (9) + @0
2010-05-08 15:42:15	HTTP=200	OK		ID=61159	$10		factory mf $10 (10) + @0
2010-05-08 15:52:46	HTTP=200	OK		ID=110343	$5		factory mf $5 (5) + @2
2010-05-08 16:14:40	HTTP=200	OK		ID=152915	$6		factory mf $6 (6) + @0
2010-05-08 16:33:27	HTTP=200	OK		ID=96738	$29		factory mf $29 (29) + @25
2010-05-08 16:33:31	HTTP=200	OK		ID=96738	$64		factory mf $64 (64) + @0
2010-05-08 16:33:35	HTTP=200	OK		ID=96738	$75		factory mf $75 (75) + @0
2010-05-08 16:34:28	HTTP=200	OK		ID=96738	$19		factory mf $19 (19) + @0
2010-05-08 16:34:32	HTTP=200	OK		ID=96738	$24		factory mf $24 (24) + @0
2010-05-08 16:35:03	HTTP=200	OK		ID=96738	$8		factory mf $8 (8) + @0
2010-05-08 16:35:07	HTTP=200	OK		ID=96738	$9		factory mf $9 (9) + @0
2010-05-08 16:35:10	HTTP=200	OK		ID=96738	$10		factory mf $10 (10) + @0
2010-05-08 16:35:17	HTTP=200	OK		ID=96738	$12		factory mf $12 (12) + @0
2010-05-08 16:35:21	HTTP=200	OK		ID=96738	$15		factory mf $15 (15) + @0
2010-05-08 16:39:09	HTTP=200	OK		ID=174364	$39		factory mf $39 (39) + @6
2010-05-08 16:39:12	HTTP=200	OK		ID=174364	$54		factory mf $54 (54) + @0
2010-05-08 16:39:15	HTTP=200	OK		ID=174364	$64		factory mf $64 (64) + @0
2010-05-08 16:39:18	HTTP=200	OK		ID=174364	$75		factory mf $75 (75) + @0
2010-05-08 16:39:20	HTTP=200	OK		ID=174364	$87		factory mf $87 (87) + @0
2010-05-08 16:39:22	HTTP=200	OK		ID=174364	$100		factory mf $100 (100) + @0
2010-05-08 16:42:03	HTTP=200	OK		ID=252473	$3		factory mf $3 (3) + @3
2010-05-08 16:42:07	HTTP=200	OK		ID=252473	$7		factory mf $7 (7) + @0
2010-05-08 16:42:09	HTTP=200	OK		ID=174364	$36		factory mf $36 (36) + @1
2010-05-08 16:42:12	HTTP=200	OK		ID=174364	$45		factory mf $45 (45) + @0
2010-05-08 16:42:15	HTTP=200	OK		ID=174364	$54		factory mf $54 (54) + @0
2010-05-08 16:42:18	HTTP=200	OK		ID=174364	$64		factory mf $64 (64) + @0
2010-05-08 16:42:20	HTTP=200	OK		ID=174364	$75		factory mf $75 (75) + @0
2010-05-08 16:42:23	HTTP=200	OK		ID=174364	$87		factory mf $87 (87) + @0
2010-05-08 16:42:25	HTTP=200	OK		ID=174364	$100		factory mf $100 (100) + @0
2010-05-08 16:42:29	HTTP=200	OK		ID=252473	$3		factory mf $3 (3) + @0
2010-05-08 16:42:31	HTTP=200	OK		ID=252473	$4		factory mf $4 (4) + @0
2010-05-08 16:42:34	HTTP=200	OK		ID=252473	$5		factory mf $5 (5) + @0
2010-05-08 16:42:37	HTTP=200	OK		ID=252473	$6		factory mf $6 (6) + @0
2010-05-08 16:42:41	HTTP=200	OK		ID=252473	$7		factory mf $7 (7) + @0
2010-05-08 16:42:43	HTTP=200	OK		ID=252473	$8		factory mf $8 (8) + @0
2010-05-08 16:42:46	HTTP=200	OK		ID=252473	$9		factory mf $9 (9) + @0
2010-05-08 16:44:08	HTTP=200	OK		ID=174364	$3		factory mf $3 (3) + @0
2010-05-08 16:44:10	HTTP=200	OK		ID=174364	$4		factory mf $4 (4) + @0
2010-05-08 16:45:08	HTTP=200	OK		ID=174364	$29		factory mf $29 (29) + @8
2010-05-08 16:45:10	HTTP=200	OK		ID=174364	$45		factory mf $45 (45) + @0
2010-05-08 16:45:12	HTTP=200	OK		ID=174364	$54		factory mf $54 (54) + @0
2010-05-08 16:45:15	HTTP=200	OK		ID=174364	$64		factory mf $64 (64) + @0
2010-05-08 16:45:17	HTTP=200	OK		ID=174364	$75		factory mf $75 (75) + @0
2010-05-08 16:45:19	HTTP=200	OK		ID=174364	$87		factory mf $87 (87) + @0
2010-05-08 16:45:22	HTTP=200	OK		ID=174364	$100		factory mf $100 (100) + @0
2010-05-08 16:48:49	HTTP=200	OK		ID=172565	$13		factory mf $13 (13) + @2
2010-05-08 16:49:05	HTTP=200	OK		ID=174364	$3		factory mf $3 (3) + @0
2010-05-08 16:49:07	HTTP=200	OK		ID=174364	$4		factory mf $4 (4) + @0
2010-05-08 16:49:09	HTTP=200	OK		ID=174364	$5		factory mf $5 (5) + @0
2010-05-08 16:50:46	HTTP=200	OK		ID=159237	$1		factory mf $1 (1) + @4
2010-05-08 16:50:52	HTTP=200	OK		ID=159237	$6		factory mf $6 (6) + @0
2010-05-08 16:51:10	HTTP=200	OK		ID=159237	$7		factory mf $7 (7) + @0
2010-05-08 16:52:20	HTTP=200	OK		ID=159237	$7		factory mf $7 (7) + @0
2010-05-08 16:52:26	HTTP=200	OK		ID=159237	$8		factory mf $8 (8) + @0
2010-05-08 16:52:37	HTTP=200	OK		ID=159237	$9		factory mf $9 (9) + @0
2010-05-08 16:52:43	HTTP=200	OK		ID=159237	$10		factory mf $10 (10) + @0
2010-05-08 16:52:48	HTTP=200	OK		ID=159237	$12		factory mf $12 (12) + @0
2010-05-08 16:52:54	HTTP=200	OK		ID=159237	$15		factory mf $15 (15) + @0
2010-05-08 16:52:55	HTTP=200	OK		ID=230162	$1		factory mf $1 (1) + @3
2010-05-08 16:53:00	HTTP=200	OK		ID=159237	$19		factory mf $19 (19) + @0
2010-05-08 16:53:05	HTTP=200	OK		ID=159237	$24		factory mf $24 (24) + @0
2010-05-08 16:53:13	HTTP=200	OK		ID=159237	$30		factory mf $30 (30) + @0
